Student ID,First Name,Last Name,CNIC,Email,Phone Number,Credit Hours,CGPA
87K-8035,Cassandra,Petty,77715-5228792-2,dmay@gmail.com,+92 1049285278,22,3.95
74K-5617,Rhonda,Harris,52819-7324398-3,hdavila@gmail.com,+92 8352885948,54,2.54
99K-2709,Brian,Meyer,16174-8887896-6,waynetaylor@gmail.com,+92 5193909640,58,3.59
92K-9383,Lee,Jones,97396-4560428-0,sheliamills@gmail.com,+92 7316772916,46,2.1
78K-7070,Cynthia,Holmes,50360-5848647-1,robertsonjames@gmail.com,+92 6232382543,78,2.93
06K-4180,Sandra,Glass,56230-9095507-2,leonjohn@gmail.com,+92 9101979566,109,3.87
84K-2396,Anthony,Whitney,61895-4449575-5,lmartinez@gmail.com,+92 6237003478,113,3.27
87K-2034,John,Thomas,26922-2514925-6,cjackson@gmail.com,+92 4122965453,77,3.35
76K-6173,Carla,Cortez,56428-1853750-3,janet25@gmail.com,+92 2434346047,57,3.38
14K-1610,Kara,Fisher,95162-0190974-8,murphymaria@gmail.com,+92 7355420209,61,3.1
91K-5741,Mark,Jones,71231-1054532-1,greenmichael@gmail.com,+92 2210009566,42,2.5
14K-5619,Melinda,Reyes,88008-7199673-6,ochandler@gmail.com,+92 3050033591,128,3.78
68K-2324,Anthony,Reynolds,67824-1616904-3,mcclainvincent@gmail.com,+92 3081244142,103,2.9
09K-4439,Anthony,Hughes,73132-2141510-7,michael77@gmail.com,+92 5528135014,73,3.82
81K-5203,Cody,Mitchell,14310-5198285-0,donna40@gmail.com,+92 5368574892,72,2.18
75K-8547,Cory,Martinez,37652-5293444-7,kelly71@gmail.com,+92 3971435137,122,2.18
10K-8195,Michele,Brock,74066-0489664-0,treed@gmail.com,+92 1389190825,51,2.1
62K-8699,Kenneth,Nguyen,25663-9042546-3,jakedaniel@gmail.com,+92 6048089058,87,3.53
31K-7857,Destiny,Bell,36786-8053109-0,simsann@gmail.com,+92 1057560592,51,3.12
49K-8869,Mary,Gonzales,37497-7322170-3,annaneal@gmail.com,+92 2699392595,40,2.97
01K-2750,Cesar,Humphrey,64033-5578846-4,danabraun@gmail.com,+92 5492363255,101,3.17
93K-4550,Elaine,King,62836-6184159-2,natalie28@gmail.com,+92 6083855838,97,3.89
54K-8716,Daniel,Davis,87489-8739502-0,valeriebrewer@gmail.com,+92 3508751080,30,2.2
58K-1797,Bradley,Mueller,48983-6564639-4,urivera@gmail.com,+92 7592584901,69,3.4
90K-3381,Stephanie,Blair,49416-4740769-4,james14@gmail.com,+92 6181811643,36,2.92
38K-0754,James,Kennedy,20661-2616522-9,jefffrancis@gmail.com,+92 7562223251,72,3.89
12K-1689,Paula,Murray,40324-3135376-2,ssellers@gmail.com,+92 0243328663,25,2.18
29K-2630,Curtis,Jones,76482-8437754-2,haneymark@gmail.com,+92 3629040365,79,2.66
74K-4200,David,Richardson,94273-2745811-6,glen33@gmail.com,+92 8265265480,77,2.6
55K-1438,Misty,Lawson,83289-7742018-0,theresajohnson@gmail.com,+92 5220332260,107,3.7
83K-0444,Jeremy,Smith,54825-2123885-5,jonesamy@gmail.com,+92 2935995160,71,3.58
88K-9010,Gabriel,Johnson,27751-5208546-8,ashleyraymond@gmail.com,+92 0276402521,113,3.79
75K-2922,Kathleen,Martinez,47552-3807545-9,david95@gmail.com,+92 5208955756,59,2.96
87K-2594,Robert,Wilson,48617-8695730-3,whunt@gmail.com,+92 8873458377,98,3.2
64K-3189,Elizabeth,Ayala,58768-5188601-5,perezmaurice@gmail.com,+92 6665936776,116,2.27
60K-8425,Angela,Graves,14026-4799800-3,miranda38@gmail.com,+92 1843179487,21,3.17
22K-4530,Summer,Rivera,88654-6623428-5,martinezshirley@gmail.com,+92 5505328593,64,3.0
16K-1034,Steven,Davis,70564-8308734-7,qchavez@gmail.com,+92 5560130943,121,2.38
72K-3058,Colin,Lee,70028-1481583-4,jordanvictoria@gmail.com,+92 8174716515,104,2.7
83K-1926,Nathan,Roy,79278-2022768-9,deniseherrera@gmail.com,+92 9031174508,58,3.65
58K-4203,Robert,Brown,49915-8111018-9,ryan94@gmail.com,+92 0280098812,24,3.17
42K-1832,Tina,Smith,62632-5091245-6,cindycampbell@gmail.com,+92 3897005243,73,3.39
90K-1844,Catherine,Smith,47211-7265963-3,tara41@gmail.com,+92 4602359943,33,2.9
32K-2262,Michele,Stewart,79656-6020750-5,patrick38@gmail.com,+92 7566797805,57,3.7
30K-3278,Karl,Sanchez,26176-3599976-4,palmerdonna@gmail.com,+92 7728232986,103,3.6
58K-7619,Jessica,Little,14113-5830878-1,simmonsbrian@gmail.com,+92 3488904809,112,3.27
30K-8364,Melissa,Mullen,94739-0992686-1,yvasquez@gmail.com,+92 6562280650,86,3.6
14K-4238,Erin,Gonzales,86270-9669889-5,xcollier@gmail.com,+92 3136815780,121,3.46
07K-7630,Lauren,Ellis,43418-6255566-9,williamchen@gmail.com,+92 2121459991,118,2.88
50K-4566,Shannon,Mcdowell,58276-3979306-4,daltonemily@gmail.com,+92 8968749119,43,2.6
74K-0826,Shane,Curry,37790-9284541-5,julie48@gmail.com,+92 6329318564,32,3.43
80K-9411,Dawn,Sawyer,98892-6364441-3,dfarmer@gmail.com,+92 6186561586,85,2.44
28K-1110,William,Cohen,90112-5192984-7,martinrobert@gmail.com,+92 6621598156,74,2.5
02K-6912,Kristie,Robinson,40471-0528522-1,danderson@gmail.com,+92 9185620577,21,3.79
20K-7453,Jerome,Newman,89872-4847357-8,amy03@gmail.com,+92 6193386349,65,3.78
44K-8980,Nicole,Young,11783-5000451-7,gmendoza@gmail.com,+92 4850174477,114,3.57
14K-2272,Michael,Henson,31137-0509906-0,laura36@gmail.com,+92 4173883656,79,2.78
65K-2253,Gerald,Nelson,69658-4380906-6,gregory41@gmail.com,+92 1900721152,58,2.8
07K-8630,Kristen,Rose,74486-0786799-7,dschwartz@gmail.com,+92 3379838442,80,2.84
96K-7500,Susan,Munoz,74905-6408289-3,pgillespie@gmail.com,+92 4420536357,30,2.8
98K-6664,Timothy,Schmidt,44332-0441592-1,kennethclay@gmail.com,+92 8598759887,119,3.76
90K-7017,Lisa,Terrell,38125-2325742-5,mia35@gmail.com,+92 5788954379,111,3.4
48K-2732,Aaron,Adams,85870-7046145-1,vincentmorris@gmail.com,+92 2792689333,73,2.57
65K-2871,Gregory,Young,94338-7948220-3,ashleyflores@gmail.com,+92 3460436157,66,3.33
77K-9790,Jacqueline,Dominguez,97969-6424818-7,kathleen74@gmail.com,+92 6962578045,34,2.88
15K-7934,Sarah,Williams,99735-2442194-7,rrobertson@gmail.com,+92 5510165570,68,2.21
38K-8495,Ronald,Mills,12609-5284776-7,nturner@gmail.com,+92 2954159425,66,3.99
37K-1424,Lisa,Jensen,30920-1183591-9,fosterrichard@gmail.com,+92 1695274983,98,2.6
73K-4021,Carol,Martinez,34015-0069683-2,isimpson@gmail.com,+92 1892530522,51,2.8
73K-5617,Judith,Clements,94590-5935466-5,montgomeryamy@gmail.com,+92 5465834245,65,3.1
89K-1160,Denise,Barajas,73871-2686439-5,blakedennis@gmail.com,+92 7169919995,117,2.92
21K-5868,Benjamin,Evans,70850-2938013-6,erica94@gmail.com,+92 8915695414,99,3.73
11K-9780,Stephanie,Benton,93547-2137247-5,davidbryant@gmail.com,+92 0767516141,56,2.21
71K-6944,Martin,Marshall,64775-2010310-9,johnsonmichael@gmail.com,+92 0226509452,24,3.27
82K-7639,Rhonda,Baker,26922-5238481-5,hermankevin@gmail.com,+92 2914222963,130,3.94
49K-3067,Ryan,Beck,91093-2912954-3,ehamilton@gmail.com,+92 1749233666,60,3.56
47K-1669,Lisa,Tucker,27201-0261403-3,jacobscody@gmail.com,+92 9287594391,69,2.83
53K-4846,Michael,Robertson,78560-4297207-6,gjohnson@gmail.com,+92 9284686550,121,2.54
72K-0231,Justin,Franklin,78374-4583022-9,gomeztravis@gmail.com,+92 8484967099,67,3.4
38K-5899,Sarah,Pierce,12843-4757364-0,carolblankenship@gmail.com,+92 0700998498,99,2.19
99K-9792,Ann,Howard,25516-5830599-7,ryan28@gmail.com,+92 2927886635,20,2.96
60K-6708,David,Gonzalez,16202-3290054-1,jordantodd@gmail.com,+92 2238581369,34,2.7
28K-0507,Ronald,Johnson,13346-8748070-7,kcampbell@gmail.com,+92 1242885670,92,3.29
52K-8400,Eric,Lopez,85445-0329152-4,oliverrichard@gmail.com,+92 8211340080,54,3.6
09K-7750,Kim,Brooks,83658-1970021-7,crystal01@gmail.com,+92 4598370694,66,2.94
83K-3954,Amber,Hill,90467-2262848-6,mitchellkaren@gmail.com,+92 1734781970,54,3.3
01K-9955,Rachel,Reyes,17951-8391947-8,coletracy@gmail.com,+92 3291600035,97,2.7
92K-2701,Donald,Glenn,81227-1608570-4,epeterson@gmail.com,+92 9848802341,73,2.86
58K-4229,Charles,Casey,60269-8061722-0,franklara@gmail.com,+92 5894114734,86,3.56
14K-3995,Gregory,Garcia,70562-8833060-6,millerbrandon@gmail.com,+92 2456047986,80,2.86
13K-7413,James,Cruz,27354-0406143-0,zoehughes@gmail.com,+92 8201294745,63,3.44
88K-0679,Jennifer,Gonzales,66103-6007508-0,harrissally@gmail.com,+92 3375579747,101,3.42
97K-1233,Deanna,Lee,99068-7077727-7,diana45@gmail.com,+92 6502743889,117,3.1
91K-2922,Jessica,Cain,13899-1331232-7,brodriguez@gmail.com,+92 7155507598,40,2.12
01K-1767,Sara,Medina,70625-1097519-8,jamieherrera@gmail.com,+92 1612099641,73,2.35
16K-7754,Gina,Burke,72465-6459077-0,daniellekoch@gmail.com,+92 5637754698,58,2.24
58K-1713,Gregory,Coleman,45042-6204742-9,stephensbradley@gmail.com,+92 5725643209,29,2.16
87K-5286,Amy,Wilson,91134-3211704-7,bailey64@gmail.com,+92 7543847347,119,2.32
63K-7912,Suzanne,Adams,56337-8706068-4,gkemp@gmail.com,+92 5881341510,50,3.39
30K-3611,Mario,Frazier,77767-9880474-1,alejandrooliver@gmail.com,+92 3927119206,126,3.7
84K-3464,Matthew,Thomas,44099-0241368-9,ghicks@gmail.com,+92 7647234352,52,2.96
21K-0025,David,Mcdonald,57013-8526184-5,michael10@gmail.com,+92 4566819616,33,3.54
54K-8334,Colton,Baldwin,58107-8052954-4,katelynbutler@gmail.com,+92 6280914701,21,3.73
28K-8929,Nicholas,Spence,88984-8240677-1,josesmith@gmail.com,+92 1778865258,49,3.53
21K-5358,Michele,Houston,67792-5135689-0,timothyramos@gmail.com,+92 5966998570,34,3.77
36K-0778,Kim,Santiago,73071-6853531-2,erin90@gmail.com,+92 5075590982,123,3.0
66K-5359,Luis,Young,78108-9943355-2,cdelgado@gmail.com,+92 8080922808,23,3.68
38K-9741,Julie,Maxwell,67146-3628715-5,aburke@gmail.com,+92 0942016083,34,3.48
93K-1042,Danielle,Crawford,76976-7218683-1,monica37@gmail.com,+92 6969124924,80,2.38
05K-1389,Jonathan,Jones,45007-5637254-2,andersonjennifer@gmail.com,+92 9116781859,97,3.85
06K-5580,Mark,Montgomery,27969-8350311-6,djohnson@gmail.com,+92 3043050346,110,3.68
37K-8008,Daniel,Cooper,89565-0184072-1,brenthernandez@gmail.com,+92 7368331504,73,3.75
04K-7027,Natalie,Hunt,69156-5632141-1,wjohnson@gmail.com,+92 0632853495,31,3.87
93K-1763,Nathan,Hess,11724-4104825-3,kristinwilliams@gmail.com,+92 7894867252,120,3.83
69K-4446,Melissa,Vega,47699-2254520-2,tayloralexandria@gmail.com,+92 2240029392,119,3.57
37K-8910,Jesus,Parsons,40294-3754140-6,sfoster@gmail.com,+92 9449149646,101,3.74
27K-7082,Michael,Jimenez,37184-3730000-2,tiffanywells@gmail.com,+92 9758280474,73,2.48
98K-0639,Joseph,Christensen,12837-4383870-6,nguyenclifford@gmail.com,+92 9529272135,128,3.92
72K-9510,James,Fox,13981-5249719-8,nlambert@gmail.com,+92 8522780633,38,3.45
41K-6930,Jeremy,Chapman,45361-9429226-9,myersalvin@gmail.com,+92 4432986691,75,3.36
08K-5341,Cheryl,Huang,40016-4041247-1,simsgeorge@gmail.com,+92 7521534096,79,2.2
14K-9749,Kimberly,Ward,48177-5560325-7,patricia96@gmail.com,+92 0083693143,60,3.26
30K-4250,Jennifer,Nguyen,98700-0588466-8,harrisamy@gmail.com,+92 2955748421,68,3.56
33K-2473,Tyler,Oliver,88198-0843337-8,nashjacob@gmail.com,+92 9931238780,57,3.14
22K-2875,Wayne,Ford,48954-3179447-3,judylawson@gmail.com,+92 3801197927,17,3.4
98K-3168,Justin,Jackson,36094-8656629-8,millerrachel@gmail.com,+92 9101494480,37,2.54
32K-6563,Edward,Jackson,53246-4081493-8,jwalker@gmail.com,+92 2465339969,17,2.91
40K-5879,Juan,Adams,13074-8468773-5,kayla05@gmail.com,+92 7134272203,74,3.51
33K-7850,Jeffrey,Kent,64612-0782164-5,lisalevine@gmail.com,+92 7062612967,18,2.14
28K-8212,Tyler,Stone,19970-2168367-1,olsonchristian@gmail.com,+92 5969674389,50,2.19
91K-8478,Thomas,Hansen,10913-9547811-3,owensaustin@gmail.com,+92 6598830073,79,3.4
76K-7861,Ronald,Paul,52626-8657752-3,franksmith@gmail.com,+92 6239395793,32,2.32
95K-9788,John,Williams,44469-1905088-8,smithpaul@gmail.com,+92 7407270851,87,3.84
97K-9722,Robert,Wade,78619-0028973-8,nicolehernandez@gmail.com,+92 9038450126,22,2.66
89K-6757,Vanessa,Robinson,74117-2493696-1,gsteele@gmail.com,+92 7548019695,78,3.37
65K-8065,Leslie,Wright,33009-0532289-7,williamsjohn@gmail.com,+92 9250844186,95,2.8
37K-4319,Chris,Hernandez,70872-1983956-3,justin61@gmail.com,+92 9808568900,126,2.16
24K-1923,Bryce,Ramirez,79367-4193265-0,nwatkins@gmail.com,+92 6960099292,61,3.7
54K-7340,Thomas,Horton,27964-9431569-5,rogersjames@gmail.com,+92 7201399847,18,3.47
78K-8862,Nicole,Dennis,95492-9498213-9,mortonmaria@gmail.com,+92 7937072058,46,3.4
84K-4011,Angela,Pruitt,52117-1863382-2,tuckerjoshua@gmail.com,+92 8564235217,91,3.3
45K-4986,Amber,Morris,81068-5631208-7,ashleygarcia@gmail.com,+92 1895029275,30,3.51
77K-7583,Joshua,Patterson,97730-0866167-0,debbie05@gmail.com,+92 3363736676,37,2.4
14K-3989,Sarah,Castillo,80878-5083673-2,thoward@gmail.com,+92 6488662835,95,2.11
43K-3525,Michele,Ramos,39363-2208610-1,bowersalicia@gmail.com,+92 6246066915,115,3.2
48K-6105,Carol,Villarreal,83484-6550214-9,jesse44@gmail.com,+92 7320906626,119,2.52
54K-7292,Cody,Jackson,32284-5998334-2,qdavidson@gmail.com,+92 7042415525,39,2.11
17K-4742,Summer,Bruce,38317-8646172-2,karina34@gmail.com,+92 9144291155,125,3.94
02K-2752,Edgar,Ortiz,23187-3383631-1,christopherwise@gmail.com,+92 9506640951,62,3.5
55K-4322,Justin,Lewis,12311-2887306-3,arodriguez@gmail.com,+92 4298127979,95,3.68
52K-3946,Melissa,Russell,18983-4218567-7,bsharp@gmail.com,+92 0590482479,51,3.63
30K-8996,Yolanda,Kirby,69669-0245349-4,schambers@gmail.com,+92 8367158087,105,2.73
75K-9794,Rachel,Hines,19665-6875628-4,brittany84@gmail.com,+92 0305985402,99,3.3
66K-1259,Gina,Johnson,99948-7262239-1,taylordavis@gmail.com,+92 5877246802,24,2.88
07K-6108,Jordan,Jones,54518-5116706-7,kevin81@gmail.com,+92 3356985735,95,2.2
31K-9978,William,Lee,84225-5428391-1,tpayne@gmail.com,+92 9818904269,123,2.33
25K-4012,Brandy,Thompson,57767-9914484-4,wwilson@gmail.com,+92 0746196245,29,3.25
65K-7785,Mark,Mathis,51308-2380259-5,tylerpham@gmail.com,+92 9976358206,82,3.0
66K-8566,Joshua,Velasquez,50396-5810391-4,gardnerkevin@gmail.com,+92 8581715047,58,2.73
42K-9382,Maria,Barnes,61600-1850906-6,thomasnicole@gmail.com,+92 4651723724,29,2.76
75K-8521,Amber,Ibarra,81385-0916812-9,nguyenchristopher@gmail.com,+92 6559055039,99,3.63
72K-1798,Stephanie,Kline,20089-8918681-4,fullerryan@gmail.com,+92 1218463406,91,3.24
29K-1701,William,Phillips,32021-1634236-6,agarza@gmail.com,+92 5832886546,118,3.27
62K-1435,Samuel,Lopez,27525-8242887-1,meyerslinda@gmail.com,+92 7284930656,111,2.8
18K-0081,Jonathan,Hill,29478-9681443-9,rebecca65@gmail.com,+92 1140273850,110,2.39
78K-1333,Mckenzie,Brooks,96151-9198464-2,hmccarthy@gmail.com,+92 1973494347,128,2.7
76K-6554,Jennifer,Shepard,23912-5175595-3,yromero@gmail.com,+92 2605835032,92,3.78
84K-1624,Darrell,Morse,62457-5872099-5,catherine22@gmail.com,+92 4751864241,37,2.76
23K-1564,Erika,Bender,69526-5573465-3,bergerbrian@gmail.com,+92 7258141293,60,2.4
47K-7394,Ruth,Stevens,15630-6468590-2,shawnlopez@gmail.com,+92 3815312383,20,2.43
57K-7901,Kenneth,Smith,51460-7137314-9,fcruz@gmail.com,+92 2696448172,116,2.54
88K-1135,John,Diaz,66923-4982549-9,conwayjohnathan@gmail.com,+92 2379173907,71,3.6
39K-0578,Jermaine,Sutton,68532-5912356-7,grahamcody@gmail.com,+92 4561167996,36,3.94
99K-2991,Ruth,Barry,98072-9480211-8,corey43@gmail.com,+92 9000978526,83,3.38
29K-5750,Nicholas,Reese,34585-6530061-8,molly63@gmail.com,+92 5346668405,46,3.33
52K-9570,Daniel,Shepherd,26858-5417893-7,staceyevans@gmail.com,+92 4920466474,52,2.4
53K-7103,Michelle,Walker,18796-8481662-1,watkinsmichele@gmail.com,+92 0875310380,51,2.2
88K-6455,Thomas,Allen,30228-2224233-7,phill@gmail.com,+92 8046348982,24,2.15
27K-7537,Adam,Jackson,55239-3212622-5,miguel83@gmail.com,+92 5957711082,53,2.21
55K-7639,Darrell,Hayes,42658-6126113-9,obrienleonard@gmail.com,+92 4635671872,25,2.18
88K-7393,Erin,Shea,53888-0371571-7,stephen14@gmail.com,+92 1444812971,120,3.25
00K-0760,William,Walker,74046-1588821-2,chris57@gmail.com,+92 2441201335,75,2.34
27K-4809,Amy,Sanders,66104-8288865-3,crystalarmstrong@gmail.com,+92 1514098620,113,2.77
40K-8384,Alison,Rios,91908-8431903-5,gmitchell@gmail.com,+92 1897794928,96,2.7
13K-0563,Austin,Ayala,94948-8612514-2,nking@gmail.com,+92 2196827773,64,3.91
20K-5090,Jeffrey,Bradshaw,80222-7330396-5,charles92@gmail.com,+92 9582542697,26,2.28
35K-5282,Christine,Bailey,45714-9022563-0,mauriceneal@gmail.com,+92 7778788950,65,2.74
72K-4809,Jesse,Gallegos,54261-3586016-4,alikatherine@gmail.com,+92 5893738134,56,2.2
97K-3498,Rachel,Johnson,63315-4402595-5,brooke10@gmail.com,+92 2870211947,66,3.29
13K-8217,Richard,Miller,77713-0059685-2,christopherhenson@gmail.com,+92 3170945110,65,2.92
81K-0108,Kristen,Mendoza,17104-0206630-3,smithdawn@gmail.com,+92 9129468675,118,2.15
62K-7232,Crystal,Vargas,39058-8797970-9,garysnyder@gmail.com,+92 3998904458,18,3.2
86K-3846,Stanley,Franklin,84838-0704465-4,lbailey@gmail.com,+92 2754071718,38,3.52
74K-9367,David,Gonzalez,20877-9633018-4,nwilson@gmail.com,+92 1037847656,124,2.54
74K-7395,Brenda,Ortiz,61699-3541730-8,whitedavid@gmail.com,+92 1977111681,35,2.65
77K-2755,Melody,Mcdowell,29813-9554246-5,tammywilson@gmail.com,+92 7647772072,123,3.1
52K-7931,Toni,Williamson,85980-0743464-3,westmichael@gmail.com,+92 0877660966,25,3.15
60K-3165,Victoria,Weaver,69258-3261260-3,kphillips@gmail.com,+92 8243867585,50,3.31
67K-0460,Diane,Franco,36652-0906336-3,iyoung@gmail.com,+92 2592185445,88,3.99
80K-9177,Andrea,Miller,45973-1462231-8,kellylowe@gmail.com,+92 3303440777,19,2.26
91K-0400,Kristi,Williams,74477-1979481-9,zewing@gmail.com,+92 4374922393,128,3.39
55K-9655,Teresa,Bryant,49257-3942217-2,williamsashley@gmail.com,+92 2795643398,103,3.16
94K-0676,Dawn,Bell,54233-1445749-3,ichristensen@gmail.com,+92 0158033267,28,3.5
04K-6774,Christina,Kim,84504-9102561-6,ashley77@gmail.com,+92 0987891734,32,2.8
47K-7509,Austin,Avila,81281-8383879-5,samuel24@gmail.com,+92 5397722517,87,3.57
24K-2610,Jennifer,Park,20871-3150762-8,jessica21@gmail.com,+92 7212545829,61,2.59
69K-5211,Aaron,Raymond,84224-7251374-9,ellenmartin@gmail.com,+92 7744818066,61,2.47
55K-7622,Ricky,Sanchez,32363-4259440-4,kmcdonald@gmail.com,+92 9176741766,98,2.14
44K-3292,John,Hernandez,11959-8227037-4,qbrandt@gmail.com,+92 8705139049,35,3.36
24K-3553,Michelle,Evans,61573-2754514-7,xsimpson@gmail.com,+92 7285516710,120,2.74
60K-3894,Scott,Stewart,57595-6268507-2,csparks@gmail.com,+92 0315815203,27,3.66
78K-1880,Sara,Wagner,18076-7619683-2,walkerlogan@gmail.com,+92 6148963330,64,2.95
47K-6860,Sandra,Wilcox,20347-0869402-6,taylorbryant@gmail.com,+92 2860194116,130,3.25
35K-1338,Laura,Burgess,48717-4466015-1,fsandoval@gmail.com,+92 5163138871,90,3.21
30K-1620,Natalie,Rodgers,36829-3416230-9,wmurray@gmail.com,+92 8992035862,107,3.52
72K-8702,Martin,Alexander,42206-6534212-5,aliciajenkins@gmail.com,+92 4151754703,48,3.64
69K-4807,Brandon,Woodard,78492-1364643-6,mark42@gmail.com,+92 3344972253,66,3.91
63K-7874,Jennifer,Clark,30888-3542539-0,taradean@gmail.com,+92 5262991535,93,3.7
87K-1120,Aaron,Scott,61098-9252843-7,anthonyrangel@gmail.com,+92 4500247213,42,2.68
85K-7826,Joshua,Barr,90420-1420236-6,brendamiller@gmail.com,+92 4611086110,73,3.46
20K-1254,Barbara,Burgess,65949-4667270-8,qwhite@gmail.com,+92 4277979025,67,3.8
49K-9952,Jean,Barnes,89900-3365911-6,johnbyrd@gmail.com,+92 2379932275,99,3.85
92K-9662,Douglas,Huynh,85784-6288033-2,michael68@gmail.com,+92 2808661589,58,3.6
42K-9041,Reginald,Ferguson,42288-5698790-2,jessica56@gmail.com,+92 5022113198,118,3.58
05K-4662,Benjamin,Huang,43669-8279165-7,campbellsean@gmail.com,+92 7254708023,40,3.85
24K-7441,Lauren,Levine,60124-5243186-8,wlutz@gmail.com,+92 1787915055,117,2.26
57K-1248,Nicholas,Gross,78472-6921551-0,hwilliams@gmail.com,+92 5930776613,52,2.49
30K-6447,Katherine,Howell,80060-1163310-0,tbrown@gmail.com,+92 7550529406,91,3.7
98K-0284,Tammy,Nguyen,66811-2301401-9,aryan@gmail.com,+92 6591028291,28,2.0
82K-9488,Erika,Thompson,47641-1876789-3,ogordon@gmail.com,+92 0623214346,109,3.39
10K-3453,Raymond,Powers,59758-1659553-3,jacob64@gmail.com,+92 7900318698,64,3.44
72K-9551,Andrew,Johnson,40671-9825476-4,garnermark@gmail.com,+92 0241872130,75,3.84
38K-2597,Cindy,Silva,19694-5165695-3,kmolina@gmail.com,+92 8559326704,129,2.58
13K-1264,Stephen,Steele,56213-5005803-8,aaronjenkins@gmail.com,+92 2676797280,59,2.29
45K-0887,Kimberly,Turner,41739-4224756-5,jacobbrown@gmail.com,+92 0010418681,58,3.97
75K-0896,Justin,Mccoy,15245-0766251-1,tbaker@gmail.com,+92 3770587059,33,3.55
01K-1384,Connor,King,13767-3088922-9,ujames@gmail.com,+92 6644098107,68,2.85
79K-2142,Angela,Gordon,71167-8337987-0,john33@gmail.com,+92 1844955761,49,3.8
76K-7591,Andrew,Hahn,64350-3537888-2,nathan22@gmail.com,+92 9213130596,46,2.92
30K-6226,Carrie,Griffith,10087-6694094-1,aodonnell@gmail.com,+92 6817337742,130,2.76
11K-3668,Pamela,Vargas,48420-8316996-0,kim12@gmail.com,+92 5094840433,24,3.61
83K-9175,Nicholas,Bradley,74887-9669832-8,wbutler@gmail.com,+92 4139612076,84,2.57
52K-6957,Darren,Rivera,42684-6609694-9,brownjustin@gmail.com,+92 2702970057,97,3.3
18K-8569,Justin,Harper,75471-3002436-7,nperez@gmail.com,+92 2268416691,94,2.1
14K-2326,Richard,Austin,33985-0693632-9,rwood@gmail.com,+92 9217975778,20,2.59
35K-4993,Jennifer,Roberts,41512-7094204-0,leahmitchell@gmail.com,+92 0796022877,83,2.3
92K-9957,Jesse,Frost,40062-4251284-8,gmiranda@gmail.com,+92 9232626057,44,2.59
10K-4548,Pamela,Martin,19288-8770864-4,cynthiabrowning@gmail.com,+92 5906981624,22,3.15
68K-0874,Aaron,Olson,38218-0456061-3,paul86@gmail.com,+92 7674729118,92,2.81
64K-4764,Michael,Mckee,93500-5323558-4,gibsoncarolyn@gmail.com,+92 6811618033,120,3.35
73K-6275,Heather,Foster,72378-2435980-6,lauren72@gmail.com,+92 2462383787,28,3.52
23K-4511,Amy,Vasquez,27275-2691247-9,jamesconway@gmail.com,+92 1212465543,108,3.12
98K-6137,Michaela,Phillips,95668-4715441-6,sean35@gmail.com,+92 5923021244,26,3.46
98K-2938,Zachary,Richardson,42501-8531733-9,stacey91@gmail.com,+92 2698293375,94,2.98
60K-6053,Howard,Bush,72178-0593342-8,rcook@gmail.com,+92 9663063751,68,2.84
69K-7178,Rebecca,Mitchell,62743-3318735-8,carriedean@gmail.com,+92 4389211217,86,2.86
92K-9611,Kristin,Edwards,45309-6290627-5,ronaldhughes@gmail.com,+92 6866979804,24,2.37
49K-6923,Nicole,Morris,61402-1396056-8,anne41@gmail.com,+92 0494656686,83,3.54
50K-8054,Christopher,Estrada,31778-1735353-2,dakotawarren@gmail.com,+92 3466228815,127,3.57
78K-5935,Haley,Rosario,91319-9766977-7,katherinenorman@gmail.com,+92 9731693944,104,2.86
52K-2708,Jennifer,Johnson,81416-7934209-7,jaime95@gmail.com,+92 3312193358,55,3.24
10K-0246,Margaret,Lopez,76855-1047344-9,cohenjerry@gmail.com,+92 2230414176,62,3.16
63K-6773,Rebecca,Hernandez,68242-1735745-0,grosssharon@gmail.com,+92 0454728830,66,3.48
32K-8730,Robert,Rosales,98235-7844407-4,owheeler@gmail.com,+92 2450919097,52,2.81
40K-4455,Jerry,Snyder,20963-8016688-6,lauraedwards@gmail.com,+92 7298014992,112,3.13
33K-6120,Christopher,Davis,49032-9779361-4,lovevictoria@gmail.com,+92 0522201334,41,3.19
31K-5520,Eric,Schultz,58170-3791500-9,xmeadows@gmail.com,+92 2613926328,74,2.23
44K-2548,David,Weber,30556-6803199-5,umyers@gmail.com,+92 9476279406,47,3.6
57K-7989,Emily,Davis,66823-1333052-3,jasongregory@gmail.com,+92 5369416983,28,2.83
05K-6257,Bobby,Holmes,82660-9635753-1,wheelercharles@gmail.com,+92 3895017532,54,2.11
07K-5054,Kenneth,Hawkins,23599-9773841-3,cortezchristy@gmail.com,+92 2445569011,49,2.98
12K-7942,Mark,Ramirez,32201-7083394-2,michaelramirez@gmail.com,+92 4702042135,79,2.12
44K-2977,Dustin,Lee,86399-1095830-9,wbaker@gmail.com,+92 2607462869,37,3.28
94K-6443,Christopher,Mitchell,10042-5593004-1,steve43@gmail.com,+92 6318900950,47,3.9
26K-3715,Robert,Vang,45412-0088014-6,karenmclaughlin@gmail.com,+92 1338621517,75,3.4
26K-6787,Thomas,Romero,48662-8646367-7,george18@gmail.com,+92 4479950086,17,3.21
26K-5675,Collin,Sanchez,88242-9533356-9,wcannon@gmail.com,+92 6824170052,114,3.2
97K-1671,Colleen,Knight,40289-8783962-2,timothy09@gmail.com,+92 5074685290,23,3.19
