Student ID,First Name,Last Name,CNIC,Email,Phone Number,Credit Hours,CGPA
71K-0382,Karen,Williams,53802-4081048-6,vacosta@gmail.com,+92 3453530176,35,3.28
40K-7431,Mary,Kelly,84114-1809995-6,anthonyrice@gmail.com,+92 6047211145,47,3.87
29K-0501,Cassandra,Ruiz,86134-2559716-5,lday@gmail.com,+92 8604578456,60,3.4
65K-3981,Tyler,Padilla,12247-5423975-3,achavez@gmail.com,+92 9312854048,102,3.96
15K-8447,Thomas,Cantrell,28092-0019132-0,ssmith@gmail.com,+92 7694302456,105,3.37
07K-9266,Vicki,Middleton,64975-0645417-9,bondjillian@gmail.com,+92 8083505246,122,2.59
21K-5244,John,Turner,41247-2111354-5,johnsonbrandon@gmail.com,+92 6027282915,83,3.81
90K-4690,Joshua,Rich,63152-7150536-0,wagnermichele@gmail.com,+92 2994747736,87,2.97
66K-6200,Kimberly,Wilson,84411-5065428-5,lestereric@gmail.com,+92 2430778761,56,2.55
48K-3241,Megan,Montgomery,68194-3699093-3,nancy83@gmail.com,+92 8058850504,115,3.52
58K-1990,George,Brown,41058-1106369-9,sharpheather@gmail.com,+92 5694631633,68,2.86
29K-9611,Jasmine,Clay,98429-3169256-0,scottsullivan@gmail.com,+92 5472540616,21,2.52
29K-3151,Darin,Roberts,36405-3432650-1,erica67@gmail.com,+92 7736722843,50,2.29
75K-8732,Paul,Harvey,64197-0574258-8,kenneth88@gmail.com,+92 6141867743,28,3.11
52K-4450,Matthew,Anderson,12693-1571578-0,blara@gmail.com,+92 1144683249,18,2.55
49K-7839,Brandon,Turner,84116-5732672-5,alexanderlopez@gmail.com,+92 8417256717,85,2.9
61K-7824,John,Gonzalez,55289-4905044-0,gabriel57@gmail.com,+92 6933105804,102,2.52
10K-3472,Pamela,Brown,19668-0860526-5,campbellmatthew@gmail.com,+92 9689432740,108,3.73
56K-6621,Peter,Miller,71242-9957721-4,yburke@gmail.com,+92 7619559449,30,2.41
77K-3131,Michael,Webster,66900-8877622-2,rachel83@gmail.com,+92 5493325486,29,3.86
60K-1040,Anthony,Bennett,73711-8310993-0,stacey15@gmail.com,+92 5898360689,99,3.97
81K-6915,Barbara,Hoffman,38938-7790631-3,mcgrathalyssa@gmail.com,+92 1944247121,41,3.25
01K-3502,Andrew,Walker,88282-3321495-3,zsawyer@gmail.com,+92 8742361847,24,3.55
06K-0163,Lauren,Escobar,46909-1828711-9,anthonysmith@gmail.com,+92 7016743432,106,3.11
45K-0049,Alyssa,Jenkins,97087-6909849-3,alicia39@gmail.com,+92 4153200532,50,2.32
53K-8463,Ashley,Alvarez,83381-0248537-2,rodriguezdeanna@gmail.com,+92 2516725727,88,3.12
92K-0506,Kathleen,English,54309-7710633-2,aprilfields@gmail.com,+92 5720311747,103,2.44
97K-3224,Jennifer,Phillips,78212-2045786-5,jenny27@gmail.com,+92 1894203318,114,2.94
35K-4124,Richard,Campbell,24470-5157395-3,amber41@gmail.com,+92 5740631449,39,2.38
39K-9262,Brandon,Coffey,43594-2886007-4,jennifer79@gmail.com,+92 6998730651,85,2.39
72K-8223,Christopher,Jones,93860-5059501-3,paulhenderson@gmail.com,+92 6473881259,95,2.35
86K-9390,Michelle,Johnson,42732-5976791-6,philip76@gmail.com,+92 5342996412,81,2.8
35K-8177,Michael,Taylor,95070-2535821-6,lozanojulie@gmail.com,+92 7087303259,119,2.93
85K-6725,Annette,Chase,11741-7502184-1,tanderson@gmail.com,+92 1431535979,100,3.81
10K-3427,Jacob,Byrd,75506-9864069-8,josephduncan@gmail.com,+92 9103780222,25,3.17
12K-4577,Jenna,Evans,21518-3424491-1,stephanie02@gmail.com,+92 6141242247,23,2.65
46K-0830,Johnny,Fields,11788-7049763-2,james35@gmail.com,+92 1748364824,121,3.43
21K-3845,Ana,Taylor,21801-1899018-3,hturner@gmail.com,+92 7960104531,129,3.62
80K-8875,Jane,Collins,41232-2689518-8,zmassey@gmail.com,+92 2521590829,64,3.1
37K-7237,Mary,Davis,79961-0368634-1,cdaniel@gmail.com,+92 7514727335,123,3.7
85K-7816,Michael,Smith,34913-7675299-9,kevinguerrero@gmail.com,+92 8501004349,29,3.25
20K-0079,Calvin,Sanders,54441-6638761-8,johnsonmegan@gmail.com,+92 4217450668,64,2.3
15K-3103,Kayla,Meadows,57230-4535811-0,ymoore@gmail.com,+92 9187457804,29,3.12
86K-0578,Ryan,Garrison,33145-6922467-8,reginagreer@gmail.com,+92 9464825090,123,2.12
98K-9496,Michelle,Duran,61370-8401573-3,kimberly10@gmail.com,+92 4922595742,70,3.31
32K-2414,Savannah,Barry,38950-3963853-1,suarezcrystal@gmail.com,+92 8190596691,93,3.43
87K-7882,Marcus,Walton,83035-3447882-4,heidi40@gmail.com,+92 4202927845,34,2.5
76K-1671,Roberto,Warren,71852-7786213-7,williamswendy@gmail.com,+92 6700348974,20,2.4
33K-0364,Linda,Fisher,87983-1465179-2,wolfjack@gmail.com,+92 4885248282,59,3.11
68K-0291,Jason,Ford,71579-3816337-9,ashleywalker@gmail.com,+92 8592880017,35,3.78
58K-5316,Ashley,Campbell,29392-1890640-8,scottperez@gmail.com,+92 1371571655,53,3.14
21K-8373,Michael,Pace,76944-3472989-2,smithcarl@gmail.com,+92 2771049343,90,3.86
78K-0609,Juan,Harvey,43314-0585856-1,mia84@gmail.com,+92 3744038796,84,3.24
65K-0274,James,Cook,78593-4385137-0,michelleburton@gmail.com,+92 5910649013,65,3.59
58K-3542,Brenda,Schultz,57162-5020722-7,frank36@gmail.com,+92 1486862521,30,2.49
41K-6171,Rebecca,Dean,64586-0626039-3,jrodriguez@gmail.com,+92 7417745619,117,3.91
76K-9450,Christopher,Flores,92663-9589535-8,gwilson@gmail.com,+92 7669994398,95,2.15
88K-3929,Wendy,Macias,71797-4010204-5,john79@gmail.com,+92 1509582841,112,3.6
55K-9290,Justin,Martin,62512-2351709-5,robert45@gmail.com,+92 2794194000,65,3.3
84K-6525,Tammy,Brown,69664-8368716-6,mccormickjacob@gmail.com,+92 8770291179,49,3.67
95K-3300,Adam,Johnson,86699-2837962-5,sara11@gmail.com,+92 9349384032,26,2.38
64K-8364,Tony,Diaz,44992-7054706-8,kristimiller@gmail.com,+92 9985571519,101,3.22
43K-2914,Susan,Knox,54128-6348350-4,kim16@gmail.com,+92 8977934523,129,3.45
24K-7575,Jon,Obrien,92262-0879074-0,justin50@gmail.com,+92 4378913901,40,3.2
57K-8005,Caroline,Terrell,88029-9827367-7,abrooks@gmail.com,+92 0360380722,47,2.4
95K-0137,Chelsea,Pierce,88164-2463536-4,vwhitney@gmail.com,+92 4657011981,58,2.92
86K-1877,Dave,Williams,30569-8812751-3,johnsontracy@gmail.com,+92 3550549408,38,2.41
56K-7280,Howard,Knox,69155-1799708-5,phelpsjoshua@gmail.com,+92 8066068667,91,3.96
08K-9445,Rachel,Simmons,70553-5912431-0,tsnow@gmail.com,+92 2067047321,22,2.6
37K-4579,Amy,Miller,68973-5450228-8,michaelrodgers@gmail.com,+92 1392959717,53,2.7
11K-5724,Mary,Peterson,87895-8391213-0,smithzachary@gmail.com,+92 9869550435,41,3.98
57K-5545,Sonya,Walter,71126-8992332-8,qboyle@gmail.com,+92 9129920318,42,2.8
86K-2770,Michael,Johnson,75814-7302783-8,ncardenas@gmail.com,+92 0657036437,76,2.5
72K-5418,Kevin,Thomas,85243-6734524-0,ginasampson@gmail.com,+92 0834758396,109,2.91
31K-6942,Michael,Duffy,12126-6006690-4,olozano@gmail.com,+92 7519320342,41,2.77
10K-9759,Bradley,Tucker,67261-3023659-2,paula02@gmail.com,+92 6167641311,100,3.48
35K-3051,Christopher,Hogan,53131-5893936-5,hansensara@gmail.com,+92 5487246417,65,2.78
34K-7764,Ashley,Roberts,70127-3544732-8,andrewcox@gmail.com,+92 7560428339,88,3.3
19K-6696,Scott,Robinson,67774-3875169-8,lisa92@gmail.com,+92 7675343124,36,2.43
33K-0696,Adam,Smith,15358-8084707-3,ajames@gmail.com,+92 4469675469,120,2.86
16K-7880,Ruth,Schneider,68012-2811014-3,kurtmills@gmail.com,+92 3709868095,102,2.14
36K-7561,Jack,Munoz,83620-8778535-2,leslieali@gmail.com,+92 1475564756,92,3.11
83K-5032,Christopher,Ponce,90987-8957516-3,traceyjohnson@gmail.com,+92 9104768084,127,2.3
63K-8838,Matthew,Ray,60914-3080034-3,owalton@gmail.com,+92 1986249830,87,3.8
93K-4505,Erin,Waller,58755-7399408-8,lisachase@gmail.com,+92 6903006001,125,2.25
07K-1032,Steven,Mason,13632-9248182-6,daviskatherine@gmail.com,+92 1183819496,113,2.67
42K-3427,Nicholas,Steele,87637-7109897-7,johnsonandrew@gmail.com,+92 5708448928,17,3.0
20K-5411,Diane,Murphy,96857-4815110-3,martinezheidi@gmail.com,+92 6323476121,44,2.17
92K-9448,Leah,Aguilar,11362-1144690-1,gonzalezjoel@gmail.com,+92 5117564199,127,3.51
69K-1507,Ashley,Thompson,48408-8827604-0,robertrodriguez@gmail.com,+92 3147395336,17,2.64
74K-6787,Jennifer,Hines,74997-8112023-1,carlajohnston@gmail.com,+92 7698256373,35,3.59
35K-4988,Daniel,Harris,53255-1219159-3,justinlawson@gmail.com,+92 9486128480,114,3.66
28K-8991,Deborah,Gonzales,87654-5191886-3,stacyosborne@gmail.com,+92 5600844639,92,3.3
06K-9113,Brittney,Alexander,39464-3074732-6,sean05@gmail.com,+92 5537710541,100,3.23
65K-3417,Michael,Edwards,29660-0317939-9,jensenjohnny@gmail.com,+92 9832237475,98,2.37
60K-3952,Alex,Sullivan,29143-7365175-2,brownkenneth@gmail.com,+92 0083300633,123,2.1
21K-1271,Roy,Green,26748-4068409-3,cjohnson@gmail.com,+92 9737497146,30,3.48
83K-3211,Bobby,Montgomery,60980-2691942-1,alyssa49@gmail.com,+92 3463835306,43,2.76
51K-9909,Tyler,Henderson,68964-7582334-3,jennifer79@gmail.com,+92 2335768909,48,2.36
84K-2239,Sean,Curtis,13699-7141290-5,samuelyates@gmail.com,+92 1454653898,59,2.89
71K-8326,Shelly,Pineda,96406-7387468-9,davisjustin@gmail.com,+92 1046474177,70,2.41
29K-1730,Brandon,Smith,15352-1621333-1,willie65@gmail.com,+92 2035023472,98,3.35
51K-6607,Richard,Haynes,23421-6212455-9,jonathan84@gmail.com,+92 4790656909,23,2.66
76K-2704,Christina,Castillo,22265-7531084-2,peterross@gmail.com,+92 4377017263,79,2.1
23K-9126,Sabrina,Williams,47484-4770375-6,mcdonaldkathryn@gmail.com,+92 2460282321,121,2.0
60K-3177,Erica,Stevens,56972-0262532-0,hahndaniel@gmail.com,+92 3665043157,55,3.2
00K-7843,Mark,Conrad,64626-1393952-1,kmedina@gmail.com,+92 1623414524,29,2.91
90K-6395,Kelly,Castillo,60776-5113378-1,bergerraymond@gmail.com,+92 0266490839,78,2.33
72K-8624,Chad,Ward,75872-6181546-8,sandersalexis@gmail.com,+92 6058886053,118,3.33
85K-5520,Samantha,Montes,34009-1079573-0,brookskelly@gmail.com,+92 5429861424,17,2.11
36K-8858,Lisa,Beard,97411-1048710-9,maria28@gmail.com,+92 2085622253,83,3.14
95K-4978,Taylor,Sanchez,38925-6158250-8,reederin@gmail.com,+92 5423572502,109,2.69
34K-5689,Linda,Dean,95622-8255455-4,joshua57@gmail.com,+92 5964155108,38,2.8
01K-3210,Ariel,Beltran,85480-4674615-5,lisaalexander@gmail.com,+92 6889304336,38,3.46
80K-6014,Megan,Garcia,13906-1259710-9,nfrazier@gmail.com,+92 6498986816,49,3.76
15K-3215,Matthew,Davis,87812-8890471-0,keithgarcia@gmail.com,+92 9936975522,122,2.88
97K-2764,William,Boyd,58576-4118592-8,frodriguez@gmail.com,+92 2254249989,27,2.1
80K-2168,Scott,Lee,93051-9129670-1,deborahmason@gmail.com,+92 3340206595,35,3.15
60K-2251,Matthew,Moore,93685-8970400-9,swilliams@gmail.com,+92 2184705834,52,2.7
35K-5187,Mark,Potts,42475-7083104-9,oherman@gmail.com,+92 6402824556,87,2.72
61K-3975,Teresa,Harris,53370-8529792-2,awatson@gmail.com,+92 3563608019,57,2.63
23K-8107,Wendy,Cruz,79081-3016644-4,marymoore@gmail.com,+92 5186603976,24,2.98
35K-6993,Lisa,Garcia,69692-1715895-4,hjohnson@gmail.com,+92 4262412752,97,3.83
66K-8715,Matthew,Rogers,40472-2569220-7,jimenezjonathan@gmail.com,+92 0254657478,33,2.54
80K-8386,John,Curtis,46636-9070146-1,psanchez@gmail.com,+92 9311467095,26,3.37
54K-7870,Tammy,Carpenter,49542-8274917-1,ericashort@gmail.com,+92 4042349417,28,2.45
80K-0027,Anthony,Joyce,35001-2422653-6,lowerycorey@gmail.com,+92 7630511843,36,2.43
16K-0117,Tyler,Hurley,72135-8397962-5,brandongarza@gmail.com,+92 1154479470,73,3.43
73K-9710,Tyler,Cherry,69154-5274002-3,fsmith@gmail.com,+92 9019836505,109,3.95
91K-8161,Bianca,Oliver,69778-9345211-7,staceyblack@gmail.com,+92 9494311834,110,2.3
64K-2676,Patrick,Willis,67880-3344844-8,andrewswanda@gmail.com,+92 9346470881,56,2.26
30K-0785,Dwayne,Massey,54458-9545111-2,brentrobinson@gmail.com,+92 2289838428,37,3.89
88K-0395,Karen,Hernandez,75615-1169288-2,zmccoy@gmail.com,+92 6206676267,76,3.92
03K-6108,Maria,Mendoza,28458-0458804-2,tammymerritt@gmail.com,+92 0923528400,54,3.87
73K-1670,Tanner,Cantu,35859-6631230-6,duffycynthia@gmail.com,+92 8596455283,105,2.8
60K-1091,Melissa,Hartman,86628-7899185-9,david87@gmail.com,+92 6794974808,20,3.91
30K-7471,Connie,Fox,85777-1909430-3,bensonclaudia@gmail.com,+92 9666465798,126,3.43
60K-5845,Tyler,Smith,19190-4288524-5,krystalpatel@gmail.com,+92 6705142418,118,2.1
97K-1388,Julie,Lee,83469-3216936-7,carol04@gmail.com,+92 0024417063,77,2.42
70K-3802,Michael,Miller,92368-7951059-0,obautista@gmail.com,+92 2831879968,122,2.97
65K-9322,Monica,Strong,15823-9481696-4,matthewhughes@gmail.com,+92 9799715616,114,2.67
21K-1855,Troy,Bryant,25584-9744966-3,jensenmichele@gmail.com,+92 4788413096,84,3.14
19K-3218,Nancy,Richards,81534-3120736-6,melissaroberts@gmail.com,+92 9905655046,55,2.71
38K-9744,James,Anderson,25924-7866759-5,ewingwendy@gmail.com,+92 8036463898,67,2.54
20K-5316,Heather,Thompson,58919-4035350-9,alexis20@gmail.com,+92 7904893445,70,2.18
60K-3851,Sarah,Mcguire,32781-5236814-3,narmstrong@gmail.com,+92 6160939284,53,3.12
23K-2084,Daniel,Brown,23961-6985617-3,laura92@gmail.com,+92 2838817151,118,2.39
56K-4209,Brenda,Butler,65431-4884546-2,jgarcia@gmail.com,+92 2964222229,22,3.88
41K-8687,Ariel,Richmond,32659-6535639-1,baldwingary@gmail.com,+92 2427931873,20,3.86
39K-7984,Jonathan,Craig,69675-7868447-0,kathryn90@gmail.com,+92 0944906333,125,2.67
30K-3755,Samuel,Mcconnell,85414-0364780-1,gabrielhart@gmail.com,+92 9751329554,101,2.63
05K-0444,Tiffany,Stephens,17013-5944616-0,medinalinda@gmail.com,+92 8801369590,110,2.26
85K-4387,Peter,Mckenzie,22622-6220754-2,william84@gmail.com,+92 4557551219,96,3.86
84K-7254,Jamie,Holt,65278-9047481-3,jonesdale@gmail.com,+92 1536343821,22,2.24
35K-5953,Timothy,Munoz,74091-0942647-2,patrick46@gmail.com,+92 0502266345,51,2.15
39K-1737,Tanya,Ortiz,45465-9504279-8,aweber@gmail.com,+92 3750196874,113,2.31
94K-9589,Jennifer,Walker,47411-2617638-1,martinhelen@gmail.com,+92 5881061817,114,3.3
06K-7816,Maria,Roberson,49910-1053530-7,zblevins@gmail.com,+92 1007002631,52,3.15
51K-8610,Kari,Moore,82715-9524664-5,james71@gmail.com,+92 0307363603,31,2.29
93K-3724,Eric,Anderson,92816-6951365-8,spatel@gmail.com,+92 2229512087,17,2.64
17K-4459,Jesse,Aguirre,47883-2333523-0,arnoldleslie@gmail.com,+92 7655961787,99,3.26
11K-5997,Amber,Smith,38441-0474366-8,kathrynhansen@gmail.com,+92 1575686706,90,3.81
66K-5555,David,Acosta,76143-3748538-1,khicks@gmail.com,+92 4976202306,68,2.25
47K-5044,Joshua,Hughes,83965-8233644-8,qcooper@gmail.com,+92 2486457078,45,3.62
41K-5152,Melvin,Owens,53475-0992086-7,kyle77@gmail.com,+92 1537563774,120,3.61
07K-7747,Kimberly,Fischer,68700-9585089-0,drasmussen@gmail.com,+92 1016019911,33,3.32
95K-8264,Jacqueline,Smith,14118-8137485-3,snguyen@gmail.com,+92 7167247515,128,3.37
54K-2476,Margaret,Peterson,93782-7248590-4,weissbilly@gmail.com,+92 6705427517,51,2.86
23K-5219,Larry,Webb,94732-5662962-7,williamhodges@gmail.com,+92 6273614394,26,3.2
96K-4477,Christopher,Lynch,79151-4698287-4,tiffany35@gmail.com,+92 7347244581,94,3.41
24K-5546,Kristen,Mason,13308-6603147-3,christopher21@gmail.com,+92 9512472414,32,2.76
40K-7992,Daniel,Brown,99395-5701752-2,mjohnson@gmail.com,+92 9147295897,78,3.96
63K-8857,Helen,Smith,65288-8918926-9,yterrell@gmail.com,+92 9839366716,77,2.34
20K-7743,Emily,Castro,56279-8297921-5,sheena25@gmail.com,+92 5523639118,24,3.35
72K-4055,Madison,Reed,31101-5013095-0,lauren79@gmail.com,+92 7916361886,127,2.5
52K-4256,Monica,Koch,90093-2033695-7,john32@gmail.com,+92 3651888776,79,2.88
22K-4137,Micheal,Blackwell,43691-7751137-6,wilsonmary@gmail.com,+92 6042713863,118,3.73
58K-7673,Jenny,Jones,82906-0576782-2,qadams@gmail.com,+92 9402585072,118,2.3
57K-4588,Brian,Hicks,15516-0148387-9,heathersimon@gmail.com,+92 4544857752,21,2.89
28K-3328,Robert,Cochran,96766-3489062-5,kylie70@gmail.com,+92 6899142663,17,2.27
75K-2661,Gary,Cooper,57754-5745884-3,qfrank@gmail.com,+92 9346813478,42,3.46
20K-4116,Calvin,Hanna,99571-8773894-2,fnelson@gmail.com,+92 7032913119,30,3.5
47K-6712,David,Mccullough,57278-5459239-5,robertskaren@gmail.com,+92 3746592831,20,3.44
83K-7834,Jamie,Moreno,64424-0442681-8,tina54@gmail.com,+92 2055203761,60,2.5
99K-2881,Christine,Guzman,81512-3234961-8,fsanchez@gmail.com,+92 9787431298,25,2.25
45K-2725,Jonathan,Blake,92190-4315099-1,hharper@gmail.com,+92 0418703901,120,2.15
27K-3454,Lee,Miller,85157-1477732-1,joshua50@gmail.com,+92 7224285479,48,3.77
79K-9247,Gabriel,Arroyo,58804-2042528-0,david04@gmail.com,+92 0045409750,29,2.23
74K-0943,Stacie,Collins,55788-8386399-8,susan92@gmail.com,+92 6585719350,95,2.79
07K-5206,Kevin,Campos,34277-4809258-3,christopherlawson@gmail.com,+92 5997545374,124,2.6
04K-7281,Jennifer,Gray,16038-0674757-8,vwilson@gmail.com,+92 6926235269,37,2.16
36K-0716,Jon,Richardson,31797-2221554-3,christophernewton@gmail.com,+92 6262445291,86,2.83
59K-8258,Tracy,Moore,34533-6971239-6,kimbarbara@gmail.com,+92 6575484455,91,2.29
57K-3557,Christopher,Mccoy,10101-2982792-7,allison30@gmail.com,+92 1065134902,88,2.78
24K-2246,Laura,Rodriguez,72615-5386378-8,rharrison@gmail.com,+92 1726055131,85,3.1
36K-7721,Bethany,Taylor,24919-3680261-9,michaellee@gmail.com,+92 2502779779,26,3.64
60K-4199,Laura,Miller,47429-1680934-2,wallaceamber@gmail.com,+92 1728582517,127,3.47
83K-8093,Christopher,Morgan,47184-6428800-3,alexandermeyer@gmail.com,+92 9980255515,37,3.27
78K-4747,Michael,Taylor,24554-9722962-6,schmidtjames@gmail.com,+92 3343208984,54,3.28
71K-8754,Karen,Scott,20920-4744309-4,michaelmartinez@gmail.com,+92 2881346591,124,3.95
69K-5842,Ashley,Kelly,80385-6755135-6,tsharp@gmail.com,+92 9801561235,49,2.2
63K-7862,Mary,King,41231-1432581-4,lisa66@gmail.com,+92 0913999345,112,2.1
38K-5505,Patricia,Wright,87619-6649664-9,mirandaramos@gmail.com,+92 5152602818,51,2.34
21K-6836,Amber,Moran,90553-0845109-7,kholmes@gmail.com,+92 0881555646,100,3.85
80K-6570,Elizabeth,Gray,32987-7050437-1,shelbyali@gmail.com,+92 9220112025,108,3.98
73K-4737,Dalton,Young,23301-6073128-5,larry25@gmail.com,+92 6328481899,31,2.6
03K-0462,Tina,Stafford,86915-2004766-2,fmorgan@gmail.com,+92 9785291813,65,2.36
35K-6784,Martha,Jordan,63392-4948156-1,bcohen@gmail.com,+92 7102917693,121,2.36
98K-8841,Jennifer,Moore,66440-8894571-9,jason66@gmail.com,+92 8793183872,73,3.7
40K-1394,Amy,Smith,59980-5425070-7,linshannon@gmail.com,+92 3588414483,90,2.98
10K-1660,Dalton,Lopez,35795-9682680-4,ireynolds@gmail.com,+92 2618087027,86,2.22
81K-8368,Melanie,Clark,89856-5576503-4,urollins@gmail.com,+92 4524104386,83,2.53
22K-7243,Jason,Black,63973-1955861-3,johnscott@gmail.com,+92 3162029796,31,2.27
30K-2798,Martha,Carrillo,59746-5567421-6,scott67@gmail.com,+92 3701268171,75,3.62
14K-8565,Brooke,Sanchez,62390-4114217-7,jonathan80@gmail.com,+92 3603892654,129,2.1
19K-8480,Misty,Lucero,26901-0272092-1,rrodriguez@gmail.com,+92 2856858610,36,2.45
76K-0654,Jesse,Green,57654-5114434-5,john28@gmail.com,+92 0798961333,72,3.65
27K-8963,Lisa,Maxwell,33945-9847287-8,cynthia86@gmail.com,+92 2875055506,99,2.95
55K-9711,Ruben,Simpson,36098-4190670-5,hbaker@gmail.com,+92 0449764769,115,3.75
44K-4366,Aaron,Bond,18693-3827060-0,hillpatrick@gmail.com,+92 0521332099,75,3.73
78K-4872,David,Rose,81597-2140801-2,tmcdonald@gmail.com,+92 1508573605,35,2.16
06K-5460,Michael,Mills,88986-2545683-4,riversjanice@gmail.com,+92 7641247143,98,3.16
77K-2948,Kimberly,Peterson,34253-2523149-9,ramirezbrittany@gmail.com,+92 5906563205,65,3.8
53K-2880,Kyle,French,28656-2365222-6,kerri84@gmail.com,+92 2056896894,54,3.4
86K-8232,Michelle,Davis,95754-5600464-7,franklinkeith@gmail.com,+92 5822838764,50,2.3
27K-7451,Kathryn,Mosley,29524-1786470-4,michaelanderson@gmail.com,+92 3282677399,46,2.58
12K-0260,Colleen,Carter,12356-8545473-3,priceashley@gmail.com,+92 5234196384,71,2.31
84K-8855,Brian,Nolan,33013-6632601-6,maxwell63@gmail.com,+92 9370699356,89,2.69
86K-3645,Jocelyn,Garrett,48181-2320162-1,penajamie@gmail.com,+92 0739059803,86,3.21
85K-8871,Beverly,Simmons,50191-0169958-1,jeremymorgan@gmail.com,+92 5058636682,121,2.84
26K-8609,Christopher,Hines,21864-6326662-7,ann47@gmail.com,+92 2964654279,33,2.52
69K-5359,Kristin,Kent,38689-2121063-7,beverly65@gmail.com,+92 9228727850,21,3.34
41K-8690,Charles,Bennett,76116-1774116-5,freemanandre@gmail.com,+92 6883716108,42,2.93
86K-1148,Jonathan,Moore,31857-2507191-6,gbrown@gmail.com,+92 1377560822,26,3.63
24K-3038,Bailey,Logan,54440-6194312-0,christinalee@gmail.com,+92 0254133840,94,2.65
34K-0930,Evan,Reeves,30679-4640257-6,hillharold@gmail.com,+92 9523716013,104,3.35
45K-0232,Stephanie,Jimenez,97551-1037664-8,pgordon@gmail.com,+92 1310708423,71,2.99
47K-9926,Dominique,Schmidt,53262-9159548-9,hvillegas@gmail.com,+92 3798287150,107,3.35
93K-6648,Sean,Santiago,21421-9709168-4,dustin49@gmail.com,+92 8160919091,63,3.33
02K-1711,Makayla,Sanchez,28014-2759230-6,daniel25@gmail.com,+92 3690615552,92,2.64
29K-0274,Kelli,Anderson,10320-9507766-5,christophermiles@gmail.com,+92 4926036195,27,3.84
57K-5237,Sabrina,Gillespie,50581-0626250-7,angela28@gmail.com,+92 5060468351,69,3.44
05K-3492,Robert,Perez,36216-4591352-3,pricejulie@gmail.com,+92 0952017715,86,2.44
06K-2855,Laura,Kim,89070-1202003-8,garciajacob@gmail.com,+92 2037398618,67,3.11
47K-8563,Kaitlin,Carey,62394-0821758-2,washingtonmegan@gmail.com,+92 8497049190,103,3.16
58K-4230,Alicia,Gray,52859-1459799-0,wrivera@gmail.com,+92 5546538061,90,2.76
37K-7899,Nicholas,Robinson,84697-8296098-9,gregory10@gmail.com,+92 6957163390,123,2.46
21K-3114,Tamara,Mann,58194-3246175-0,priscillabrown@gmail.com,+92 8598956147,118,2.64
02K-2304,Amy,Martin,69637-7024402-7,nolanjason@gmail.com,+92 5627186699,37,2.77
05K-9607,Patricia,Roberson,33418-5507783-4,tamaraserrano@gmail.com,+92 2966088847,63,2.34
62K-7771,Tina,Palmer,87182-2816930-9,bhernandez@gmail.com,+92 6071291770,112,3.8
30K-8125,Martin,Jenkins,63102-5697425-8,charles27@gmail.com,+92 6009098497,115,3.38
03K-0029,Gregory,Cordova,31138-4035457-9,lwilliams@gmail.com,+92 8073541385,113,2.9
39K-1552,Sarah,Osborn,63088-7246468-6,alexanderramsey@gmail.com,+92 3517033580,24,2.28
25K-0941,Ronald,Chavez,44733-4936886-3,icox@gmail.com,+92 6103063778,36,2.49
20K-3146,Crystal,Zamora,30507-9786190-4,shawmichelle@gmail.com,+92 0246916789,42,3.79
79K-6962,Michael,Martinez,71613-7721389-5,donna22@gmail.com,+92 3910334155,69,3.56
03K-1601,Lance,Chandler,57439-4431085-5,shelley50@gmail.com,+92 7274862066,51,3.51
83K-0655,Deborah,Sparks,50551-7369975-1,creynolds@gmail.com,+92 3525740534,74,3.23
57K-2594,Linda,Martinez,93413-0605668-5,janehicks@gmail.com,+92 4527456240,91,3.65
73K-2496,Patrick,Burke,15950-5769414-1,obrienwilliam@gmail.com,+92 2577762042,37,3.79
53K-8981,Samuel,Morton,50923-7700425-3,glenn48@gmail.com,+92 0714242144,40,3.21
83K-6046,Kathryn,Cook,33375-1122249-1,alexis00@gmail.com,+92 8475663678,122,2.28
72K-6124,Vicki,Curry,85542-4706323-7,roberta01@gmail.com,+92 6953013939,50,2.72
62K-1765,Leonard,Foster,12206-0511039-0,natashavega@gmail.com,+92 9664550796,42,2.46
67K-4545,Brandon,Butler,12090-0688364-3,kimberly71@gmail.com,+92 1547263320,103,2.12
30K-0806,Jessica,Moore,10204-3271735-5,christopherjohnson@gmail.com,+92 7161996654,87,3.84
72K-5071,Keith,Adams,28464-1616110-0,suzanne83@gmail.com,+92 5268259824,77,3.58
23K-9297,Jeremy,Rivera,57889-0457656-3,zachary78@gmail.com,+92 9844808872,19,2.57
39K-6532,Yvonne,Martinez,51545-4834593-9,tcarr@gmail.com,+92 9071468502,30,2.76
46K-2357,Robert,Williams,18324-5555957-2,franksherman@gmail.com,+92 0759192996,57,2.86
04K-3338,Christopher,Davis,49465-5791886-3,marywalker@gmail.com,+92 1274622161,100,3.3
09K-3287,Mark,Park,36665-9112299-4,zwarren@gmail.com,+92 4142341891,122,3.8
22K-7315,Bryan,Carpenter,59344-1712365-7,christine68@gmail.com,+92 0259252680,70,2.9
04K-2743,Rebecca,Roth,18312-2919257-0,higginsjames@gmail.com,+92 5669138271,130,2.33
17K-4902,Jill,Juarez,67509-3345086-1,xwalton@gmail.com,+92 9933586750,94,2.95
48K-8456,Sean,Preston,15705-3994676-1,sbooker@gmail.com,+92 3921134653,81,2.59
21K-0901,Sharon,Fleming,42694-3190561-7,montesjennifer@gmail.com,+92 5130615562,55,3.52
12K-8045,Edward,Golden,35984-8099089-5,jodiholmes@gmail.com,+92 3841666424,69,3.68
